cluster,n_classes,avg_rating,recommend_rate,review_count,avg_sentiment,avg_age,total_reviews
0,12,4.271706747492263,0.8472878990216919,587.9166666666666,0.25327375380234446,42.20024259227273,7055
1,6,4.102826889087889,0.7964865555377639,2595.1666666666665,0.23789811619846732,43.96089562287151,15571
